0.840204	1.53639 	1.84287	 83	119
0.400663	1.33553 	1.98584	233	396
0.372316	1.468   	1.8433 	294	395
0.623414	0.958358	2.11366	 54	239
0.608078	0.934894	1.83   	 54	201
0.620568	1.15568 	1.9169 	 86	209
0.601663	1.22945 	1.53583	104	155
0.313748	1.30809 	1.84293	317	487
0.43147 	1.12904 	1.84118	162	327
0.579855	1.22919 	1.84279	112	218
0.311857	1.18224 	1.58821	279	409
0.587519	0.977416	1.58025	 66	169
0.323225	0.920627	1.81412	185	461
0.632511	1.22936 	1.84274	 94	191
0.336936	1.54417 	1.62128	358	381
0.394144	0.963813	1.65784	145	321
0.632358	1.22908 	1.69503	 94	168
0.779512	0.916199	1.541  	 18	 98
0.477875	1.22861 	1.72236	157	260
0.323384	1.11012 	1.7713 	243	448
0.613103	1.0539  	1.40402	 72	129
0.598474	1.05137 	1.57751	 76	164
0.382403	1.32308 	1.84316	246	382
0.612948	0.927909	1.83622	 51	200
0.339533	1.23001 	1.53499	262	352
0.360236	1.33757 	1.55529	271	332
0.513177	1.08689 	1.98427	112	287
0.357118	1.27686 	1.73392	258	386
0.281352	1.37374 	1.56458	388	456
0.452324	1.06094 	1.83226	135	305
0.358182	1.53613 	1.84304	329	415
0.341047	1.22887 	1.604  	260	370
0.3053  	1.08298 	1.84349	255	504
0.353163	1.22864 	1.84331	248	422
0.610966	1.29865 	1.77337	113	190
0.334337	1.22939 	1.73585	268	419
0.474165	1.22892 	1.84312	159	289
0.635309	1.22895 	1.84438	 93	190
0.347387	0.899749	1.5605 	159	349
0.638163	1.22984 	1.49954	 93	135
0.397056	1.22982 	1.62818	210	310
0.437506	0.922121	1.84325	111	321
0.613903	0.92147 	1.8427 	 50	200
0.332088	1.22858 	1.81943	270	448
0.382739	0.94537 	1.77808	147	365
0.395204	1.17652 	1.89563	198	380
0.358756	1.2289  	2.15035	243	499
0.371274	1.22862 	1.53632	231	314
0.343954	1.49213 	1.58044	334	359
0.327101	1.229   	1.84318	276	463
0.315402	0.938703	1.86125	198	490
0.340253	1.13742 	1.78409	234	424
0.476022	1.21382 	1.46816	155	208
0.439017	0.938502	1.52031	114	246
0.31928 	1.22338 	1.89715	283	494
0.278812	1.28797 	1.80219	362	546
0.379121	0.957327	1.50998	153	298
0.340614	1.0888  	1.53827	220	352
0.286791	1.22206 	1.84331	326	543
0.641694	0.906866	1.85771	 41	190
0.344926	0.921923	1.60159	167	364
0.31412 	1.04899 	1.68597	234	437
0.280728	0.957757	1.81403	241	546
0.392196	1.22963 	1.45243	214	270
0.419562	0.921906	1.51107	120	260
0.339999	0.928835	1.54292	173	354
0.307005	0.980643	1.63848	219	434
0.351066	1.10424 	1.52418	215	334
0.362706	0.986567	1.43171	172	295
0.388572	0.959698	1.56257	147	302
0.519   	0.954048	1.6072 	 84	210
0.541029	1.22904 	1.53618	127	184
0.292887	1.07037 	1.75736	265	500
0.346268	1.19646 	1.56834	246	353
0.354942	0.917333	1.47337	158	315
0.315724	0.996301	1.45037	216	359
0.596287	0.948151	1.81802	 59	205
0.30427 	1.22866 	1.57452	304	417
0.323978	0.91185 	1.60329	181	395
0.289251	1.05678 	1.49619	265	417
0.323111	0.966403	1.67864	199	420
0.311035	0.966567	1.73509	211	458
0.299331	1.09156 	1.63867	265	447
0.369221	0.953248	1.62961	158	341
0.325726	1.08196 	1.5801 	232	385
0.358615	1.2287  	1.74053	243	385
0.340823	0.921533	1.53633	170	351
0.351577	1.02383 	1.74066	191	395
0.4288  	0.925435	1.47129	116	243
0.292179	1.21799 	1.63832	317	461
