  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.652293                         0                                  0                           1.22794                                     1.22842                  -100                          -100                            88                                     88
              0.515643                         0                                  0                           1.22851                                     1.22875                  -100                          -100                           138                                    138
              0.635508                         0                                  0                           1.22908                                     1.22935                  -100                          -100                            93                                     93
              0.633587                         0                                  0                           1.22869                                     1.22882                  -100                          -100                            94                                     94
              0.622806                         0                                  0                           1.22932                                     1.22846                  -100                          -100                            97                                     97
              0.662227                         0                                  0                           1.1103                                      1.34712                  -100                          -100                            68                                    103
              0.645218                         0                                  0                           1.23022                                     1.22771                  -100                          -100                            91                                     90
              0.634332                         0                                  0                           1.2289                                      1.53558                  -100                          -100                            94                                    142
              0.620558                         0                                  0                           1.22851                                     1.53693                  -100                          -100                            98                                    148
              0.621127                         0                                  0                           1.22874                                     1.2282                   -100                          -100                            98                                     98
              0.641983                         0                                  0                           1.22883                                     1.53757                  -100                          -100                            91                                    140
              0.55889                          0                                  0                           1.22874                                     1.22868                  -100                          -100                           120                                    120
              0.403995                         0                                  0                           1.12869                                     1.53602                  -100                          -100                           179                                    280
              0.64407                          0                                  0                           1.22944                                     1.22868                  -100                          -100                            91                                     91
              0.65297                          0                                  0                           1.22863                                     1.53585                  -100                          -100                            88                                    135
              0.640141                         0                                  0                           1.22945                                     1.22849                  -100                          -100                            92                                     92
              0.633406                         0                                  0                           1.22904                                     1.53603                  -100                          -100                            94                                    143
              0.62988                          0                                  0                           1.22926                                     1.53594                  -100                          -100                            95                                    144
              0.619555                         0                                  0                           1.22884                                     1.22897                  -100                          -100                            98                                     98
              0.645096                         0                                  0                           1.22842                                     1.53669                  -100                          -100                            90                                    138
              0.642871                         0                                  0                           1.22866                                     1.22886                  -100                          -100                            91                                     91
              0.609673                         0                                  0                           1.22861                                     1.53635                  -100                          -100                           102                                    152
              0.651527                         0                                  0                           1.22934                                     1.53566                  -100                          -100                            89                                    136
              0.587323                         0                                  0                           1.22921                                     1.22866                  -100                          -100                           109                                    109
              0.633983                         0                                  0                           1.23061                                     1.53434                  -100                          -100                            94                                    142
              0.651807                         0                                  0                           1.22909                                     1.53663                  -100                          -100                            89                                    136
              0.63088                          0                                  0                           1.22852                                     1.53653                  -100                          -100                            95                                    144
              0.647558                         0                                  0                           1.2292                                      1.22856                  -100                          -100                            90                                     90
              0.627418                         0                                  0                           1.22864                                     1.22863                  -100                          -100                            96                                     96
              0.551499                         0                                  0                           1.33097                                     1.22881                  -100                          -100                           141                                    123
              0.641768                         0                                  0                           1.22874                                     1.04542                  -100                          -100                            91                                     63
              0.500983                         0                                  0                           1.22854                                     1.22797                  -100                          -100                           145                                    145
              0.648374                         0                                  0                           1.22906                                     1.22861                  -100                          -100                            90                                     89
              0.64935                          0                                  0                           1.22932                                     1.22898                  -100                          -100                            89                                     89
              0.64454                          0                                  0                           1.2286                                      1.2289                   -100                          -100                            91                                     91
              0.638038                         0                                  0                           1.0551                                      1.09548                  -100                          -100                            65                                     72
              0.546028                         0                                  0                           1.02404                                     1.53576                  -100                          -100                            88                                    181
              0.624703                         0                                  0                           1.22901                                     1.13148                  -100                          -100                            97                                     81
              0.732543                         0                                  0                           1.22928                                     1.22863                  -100                          -100                            68                                     68
              0.643663                         0                                  0                           1.32888                                     1.17461                  -100                          -100                           106                                     82
              0.608447                         0                                  0                           1.22933                                     1.53658                  -100                          -100                           102                                    153
              0.597231                         0                                  0                           1.22916                                     1.22803                  -100                          -100                           106                                    106
              0.635446                         0                                  0                           1.22878                                     1.22907                  -100                          -100                            93                                     93
              0.648947                         0                                  0                           1.22817                                     1.22959                  -100                          -100                            89                                     89
              0.630942                         0                                  0                           1.22939                                     1.53582                  -100                          -100                            95                                    143
              0.525929                         0                                  0                           1.22946                                     1.22855                  -100                          -100                           134                                    134
              0.618933                         0                                  0                           1.22917                                     1.22826                  -100                          -100                            99                                     98
              0.623839                         0                                  0                           1.22878                                     1.22903                  -100                          -100                            97                                     97
              0.625908                         0                                  0                           1.23026                                     1.22743                  -100                          -100                            97                                     96
              0.662926                         0                                  0                           1.2293                                      1.22893                  -100                          -100                            85                                     85
              0.632352                         0                                  0                           1.22862                                     1.229                    -100                          -100                            94                                     94
              0.633791                         0                                  0                           1.22909                                     1.2282                   -100                          -100                            94                                     94
              0.625272                         0                                  0                           1.22893                                     1.53601                  -100                          -100                            97                                    146
              0.647969                         0                                  0                           1.22931                                     1.22871                  -100                          -100                            90                                     90
              0.618335                         0                                  0                           0.977743                                    1.05043                  -100                          -100                            58                                     70
              0.666432                         0                                  0                           1.22804                                     1.22898                  -100                          -100                            84                                     84
              0.633261                         0                                  0                           1.22932                                     1.53531                  -100                          -100                            94                                    142
              0.654042                         0                                  0                           1.2293                                      1.2287                   -100                          -100                            88                                     88
              0.658374                         0                                  0                           1.22893                                     1.22808                  -100                          -100                            87                                     87
              0.648918                         0                                  0                           1.23063                                     1.07324                  -100                          -100                            90                                     65
              0.503197                         0                                  0                           1.22899                                     1.22896                  -100                          -100                           144                                    144
              0.632641                         0                                  0                           1.22931                                     1.2288                   -100                          -100                            94                                     94
              0.629907                         0                                  0                           1.22932                                     1.22845                  -100                          -100                            95                                     95
              0.654483                         0                                  0                           1.22916                                     1.22924                  -100                          -100                            88                                     88
              0.638301                         0                                  0                           1.22921                                     1.53538                  -100                          -100                            93                                    141
              0.643768                         0                                  0                           1.22868                                     1.22939                  -100                          -100                            91                                     91
              0.601013                         0                                  0                           1.22951                                     1.53896                  -100                          -100                           105                                    156
              0.633546                         0                                  0                           1.22881                                     1.22926                  -100                          -100                            94                                     94
              0.62662                          0                                  0                           1.2289                                      1.22897                  -100                          -100                            96                                     96
              0.531056                         0                                  0                           1.2288                                      1.22877                  -100                          -100                           131                                    131
              0.641645                         0                                  0                           1.22884                                     1.22878                  -100                          -100                            92                                     92
              0.631434                         0                                  0                           1.22861                                     1.22876                  -100                          -100                            95                                     95
              0.397829                         0                                  0                           1.15734                                     1.22904                  -100                          -100                           191                                    209
              0.635084                         0                                  0                           1.22895                                     1.22889                  -100                          -100                            94                                     94
              0.631296                         0                                  0                           1.2299                                      1.17622                  -100                          -100                            95                                     86
              0.704077                         0                                  0                           1.04547                                     1.41153                  -100                          -100                            48                                    100
              0.648699                         0                                  0                           1.2303                                      1.53555                  -100                          -100                            90                                    137
              0.638933                         0                                  0                           1.04023                                     1.41753                  -100                          -100                            63                                    122
              0.613574                         0                                  0                           1.22912                                     1.22896                  -100                          -100                           100                                    100
              0.630962                         0                                  0                           1.22833                                     1.22921                  -100                          -100                            95                                     95
              0.620932                         0                                  0                           1.22807                                     1.23023                  -100                          -100                            98                                     98
              0.651349                         0                                  0                           1.22883                                     1.22854                  -100                          -100                            89                                     89
              0.621401                         0                                  0                           1.22899                                     1.22847                  -100                          -100                            98                                     98
              0.659721                         0                                  0                           1.12653                                     1.52202                  -100                          -100                            71                                    131
              0.758103                         0                                  0                           1.53608                                     1.19145                  -100                          -100                           103                                     57
              0.655398                         0                                  0                           1.22883                                     1.26518                  -100                          -100                            87                                     93
              0.444117                         0                                  0                           1.07357                                     1.53584                  -100                          -100                           142                                    246
              0.632178                         0                                  0                           1.22861                                     1.22946                  -100                          -100                            94                                     94
              0.616455                         0                                  0                           1.22889                                     1.22892                  -100                          -100                            99                                     99
              0.608118                         0                                  0                           1.22912                                     1.22833                  -100                          -100                           102                                    102
              0.539212                         0                                  0                           1.33296                                     1.53462                  -100                          -100                           147                                    185
              0.702042                         0                                  0                           1.23061                                     1.84183                  -100                          -100                            75                                    162
              0.635459                         0                                  0                           1.22769                                     1.53571                  -100                          -100                            93                                    142
              0.404873                         0                                  0                           1.11844                                     1.21256                  -100                          -100                           176                                    199
              0.639682                         0                                  0                           1.23037                                     1.53438                  -100                          -100                            92                                    140
              0.629546                         0                                  0                           1.22854                                     1.53678                  -100                          -100                            95                                    144
              0.630432                         0                                  0                           1.22877                                     1.22972                  -100                          -100                            95                                     95
              0.452764                         0                                  0                           1.34168                                     1.22865                  -100                          -100                           196                                    171
              0.62235                          0                                  0                           1.23191                                     1.10673                  -100                          -100                            98                                     78
              0.451255                         0                                  0                           1.22955                                     1.22962                  -100                          -100                           172                                    172
              0.592432                         0                                  0                           1.22869                                     1.22978                  -100                          -100                           107                                    108
              0.608978                         0                                  0                           1.2286                                      1.22932                  -100                          -100                           102                                    102
              0.610659                         0                                  0                           1.2287                                      1.5361                   -100                          -100                           101                                    152
              0.657377                         0                                  0                           1.22913                                     1.22879                  -100                          -100                            87                                     87
              0.655001                         0                                  0                           1.2293                                      1.53618                  -100                          -100                            88                                    135
              0.644236                         0                                  0                           1.22873                                     1.22945                  -100                          -100                            91                                     91
              0.627683                         0                                  0                           1.22926                                     1.53635                  -100                          -100                            96                                    145
              0.619248                         0                                  0                           1.22857                                     1.84389                  -100                          -100                            98                                    198
              0.649077                         0                                  0                           1.22903                                     1.22861                  -100                          -100                            89                                     89
              0.640401                         0                                  0                           1.15249                                     1.23686                  -100                          -100                            80                                     93
              0.406432                         0                                  0                           1.20429                                     1.08669                  -100                          -100                           196                                    167
              0.48925                          0                                  0                           1.32497                                     1.43998                  -100                          -100                           171                                    194
              0.641765                         0                                  0                           1.23286                                     1.22489                  -100                          -100                            92                                     91
              0.604062                         0                                  0                           1.22812                                     1.23119                  -100                          -100                           103                                    104
              0.595908                         0                                  0                           1.22717                                     1.53642                  -100                          -100                           106                                    158
              0.642341                         0                                  0                           1.53616                                     1.53612                  -100                          -100                           139                                    139
              0.633796                         0                                  0                           1.22919                                     1.22825                  -100                          -100                            94                                     94
              0.634225                         0                                  0                           1.22874                                     1.53549                  -100                          -100                            94                                    142
              0.638343                         0                                  0                           1.22903                                     1.53585                  -100                          -100                            93                                    141
              0.602203                         0                                  0                           1.22854                                     1.53654                  -100                          -100                           104                                    155
              0.640598                         0                                  0                           1.22941                                     1.22813                  -100                          -100                            92                                     92
              0.647666                         0                                  0                           1.22882                                     1.22877                  -100                          -100                            90                                     90
              0.560693                         0                                  0                           1.29729                                     1.22831                  -100                          -100                           131                                    119
              0.617374                         0                                  0                           1.27048                                     1.49411                  -100                          -100                           106                                    142
              0.430232                         0                                  0                           1.12108                                     1.22842                  -100                          -100                           161                                    186
              0.520692                         0                                  0                           1.22895                                     1.53538                  -100                          -100                           136                                    195
              0.623999                         0                                  0                           1.11353                                     1.3442                   -100                          -100                            78                                    115
              0.592213                         0                                  0                           1.22927                                     1.53553                  -100                          -100                           108                                    159
              0.60104                          0                                  0                           1.2313                                      0.953848                 -100                          -100                           105                                     59
              0.606121                         0                                  0                           1.22902                                     1.53666                  -100                          -100                           103                                    154
              0.61976                          0                                  0                           1.23177                                     1.22694                  -100                          -100                            99                                     98
              0.476185                         0                                  0                           1.36235                                     1.53652                  -100                          -100                           186                                    223
              0.609994                         0                                  0                           1.22909                                     1.22822                  -100                          -100                           101                                    101
              0.605834                         0                                  0                           1.22969                                     1.22904                  -100                          -100                           103                                    103
              0.539958                         0                                  0                           1.2277                                      1.22928                  -100                          -100                           127                                    128
              0.400018                         0                                  0                           1.11676                                     1.53774                  -100                          -100                           179                                    284
              0.633428                         0                                  0                           1.2297                                      1.22852                  -100                          -100                            94                                     94
              0.598352                         0                                  0                           1.2281                                      1.22877                  -100                          -100                           105                                    105
              0.582343                         0                                  0                           1.2287                                      1.53644                  -100                          -100                           111                                    164
              0.640265                         0                                  0                           1.22892                                     1.53611                  -100                          -100                            92                                    140
              0.599937                         0                                  0                           1.13955                                     1.31791                  -100                          -100                            90                                    120
              0.526915                         0                                  0                           1.22888                                     1.22846                  -100                          -100                           133                                    133
              0.641537                         0                                  0                           1.04744                                     1.10301                  -100                          -100                            63                                     72
              0.613809                         0                                  0                           1.10415                                     1.35387                  -100                          -100                            80                                    121
              0.64506                          0                                  0                           1.22871                                     1.53633                  -100                          -100                            90                                    138
              0.647442                         0                                  0                           1.2292                                      1.22882                  -100                          -100                            90                                     90
              0.651314                         0                                  0                           1.22895                                     1.22855                  -100                          -100                            89                                     89
              0.618658                         0                                  0                           1.22953                                     1.53606                  -100                          -100                            99                                    148
              0.589712                         0                                  0                           1.27175                                     1.22849                  -100                          -100                           116                                    108
              0.635205                         0                                  0                           1.02137                                     1.12886                  -100                          -100                            61                                     78
              0.375505                         0                                  0                           1.17072                                     1.22868                  -100                          -100                           212                                    227
              0.618312                         0                                  0                           1.04983                                     1.40852                  -100                          -100                            70                                    128
              0.628115                         0                                  0                           1.22801                                     1.53637                  -100                          -100                            96                                    145
              0.629404                         0                                  0                           1.2292                                      1.19026                  -100                          -100                            95                                     89
              0.670693                         0                                  0                           1.22851                                     1.53575                  -100                          -100                            83                                    129
              0.658733                         0                                  0                           1.22902                                     1.53622                  -100                          -100                            87                                    133
              0.623321                         0                                  0                           1.53559                                     1.53608                  -100                          -100                           146                                    146
              0.639568                         0                                  0                           1.22899                                     1.22866                  -100                          -100                            92                                     92
              0.624591                         0                                  0                           1.22891                                     1.53606                  -100                          -100                            97                                    146
              0.654056                         0                                  0                           1.22844                                     1.53619                  -100                          -100                            88                                    135
