  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.392802                         0                                  0                           0.992035                                    0.779813                 -100                          -100                           153                                     99
              0.586208                         0                                  0                           1.22891                                     0.921362                 -100                          -100                           110                                     57
              0.622872                         0                                  0                           1.22884                                     0.814326                 -100                          -100                            97                                     31
              0.494207                         0                                  0                           0.867384                                    0.919539                 -100                          -100                            76                                     86
              0.395773                         0                                  0                           0.976367                                    0.802634                 -100                          -100                           147                                    103
              0.501233                         0                                  0                           1.06562                                     0.921425                 -100                          -100                           113                                     84
              0.606071                         0                                  0                           0.921699                                    0.922489                 -100                          -100                            52                                     52
              0.65405                          0                                  0                           0.854955                                    0.83129                  -100                          -100                            31                                     27
              0.460435                         0                                  0                           1.08767                                     1.06301                  -100                          -100                           136                                    131
              0.544917                         0                                  0                           1.22888                                     0.921522                 -100                          -100                           126                                     69
              0.62972                          0                                  0                           0.919128                                    0.924312                 -100                          -100                            46                                     47
              0.650937                         0                                  0                           0.921433                                    0.921498                 -100                          -100                            42                                     42
              0.62226                          0                                  0                           0.922279                                    0.921905                 -100                          -100                            48                                     48
              0.572386                         0                                  0                           0.922111                                    1.22918                  -100                          -100                            61                                    115
              0.639952                         0                                  0                           0.921758                                    0.921664                 -100                          -100                            44                                     44
              0.644991                         0                                  0                           1.22901                                     1.22939                  -100                          -100                            91                                     91
              0.613867                         0                                  0                           0.921525                                    1.22919                  -100                          -100                            50                                    100
              0.638367                         0                                  0                           0.921382                                    0.92168                  -100                          -100                            44                                     44
              0.621619                         0                                  0                           0.922339                                    0.921093                 -100                          -100                            48                                     48
              0.623252                         0                                  0                           1.22956                                     0.912795                 -100                          -100                            97                                     46
              0.645334                         0                                  0                           0.921685                                    0.921976                 -100                          -100                            43                                     43
              0.641093                         0                                  0                           1.22863                                     0.922284                 -100                          -100                            92                                     44
              0.954941                         0                                  0                           0.919469                                    0.922043                 -100                          -100                            -4                                     -3
              0.633473                         0                                  0                           1.2288                                      0.921348                 -100                          -100                            94                                     45
              0.649344                         0                                  0                           0.921774                                    0.921728                 -100                          -100                            42                                     42
              0.647989                         0                                  0                           0.921927                                    0.92154                  -100                          -100                            42                                     42
              0.63503                          0                                  0                           0.921572                                    0.923227                 -100                          -100                            45                                     45
              0.621342                         0                                  0                           1.22978                                     0.920151                 -100                          -100                            98                                     48
              0.596444                         0                                  0                           1.09571                                     0.895466                 -100                          -100                            84                                     50
              0.468193                         0                                  0                           1.83305                                     0.932271                 -100                          -100                           292                                     99
              0.554169                         0                                  0                           1.03296                                     0.809358                 -100                          -100                            86                                     46
              0.641681                         0                                  0                           1.22823                                     0.921352                 -100                          -100                            91                                     44
              0.627584                         0                                  0                           0.922176                                    0.921083                 -100                          -100                            47                                     47
              0.637301                         0                                  0                           0.921685                                    0.92175                  -100                          -100                            45                                     45
              0.646886                         0                                  0                           0.92185                                     0.922324                 -100                          -100                            43                                     43
              0.637864                         0                                  0                           1.22891                                     0.921059                 -100                          -100                            93                                     44
              0.595715                         0                                  0                           0.922436                                    1.84242                  -100                          -100                            55                                    209
              0.55163                          0                                  0                           0.921708                                    0.921908                 -100                          -100                            67                                     67
              0.57352                          0                                  0                           0.922058                                    0.921539                 -100                          -100                            61                                     61
              0.617761                         0                                  0                           0.923147                                    0.922077                 -100                          -100                            49                                     49
              0.470763                         0                                  0                           1.08974                                     1.01798                  -100                          -100                           131                                    116
              0.473905                         0                                  0                           0.92208                                     0.921408                 -100                          -100                            95                                     94
              0.628242                         0                                  0                           1.2292                                      0.921392                 -100                          -100                            96                                     47
              0.58934                          0                                  0                           0.921655                                    0.752204                 -100                          -100                            56                                     28
              0.636619                         0                                  0                           0.920706                                    0.921699                 -100                          -100                            45                                     45
              0.408309                         0                                  0                           0.843968                                    0.921581                 -100                          -100                           107                                    126
              0.603192                         0                                  0                           1.22911                                     0.921276                 -100                          -100                           104                                     53
              0.634095                         0                                  0                           0.921387                                    0.921153                 -100                          -100                            45                                     45
              0.624844                         0                                  0                           0.921372                                    0.921919                 -100                          -100                            47                                     48
              0.6147                           0                                  0                           0.922218                                    0.921655                 -100                          -100                            50                                     50
              0.632159                         0                                  0                           0.822616                                    1.32698                  -100                          -100                            30                                    110
              0.600644                         0                                  0                           0.922566                                    0.92059                  -100                          -100                            54                                     53
              0.648133                         0                                  0                           1.22881                                     0.921141                 -100                          -100                            90                                     42
              0.636376                         0                                  0                           0.921395                                    0.921478                 -100                          -100                            45                                     45
              0.645531                         0                                  0                           0.921656                                    0.922311                 -100                          -100                            43                                     43
              0.605649                         0                                  0                           0.922044                                    0.983043                 -100                          -100                            52                                     62
              0.570626                         0                                  0                           0.92233                                     0.921039                 -100                          -100                            62                                     61
              0.38349                          0                                  0                           0.883226                                    0.921307                 -100                          -100                           130                                    140
              0.507816                         0                                  0                           0.921335                                    0.921869                 -100                          -100                            81                                     82
              0.366478                         0                                  0                           0.874786                                    0.92                     -100                          -100                           139                                    151
              0.629621                         0                                  0                           0.921754                                    0.921853                 -100                          -100                            46                                     46
              0.632931                         0                                  0                           0.921778                                    0.921481                 -100                          -100                            46                                     46
              0.648624                         0                                  0                           0.908164                                    0.934909                 -100                          -100                            40                                     44
              0.61905                          0                                  0                           1.12581                                     0.716771                 -100                          -100                            82                                     16
              0.641991                         0                                  0                           0.921622                                    0.921524                 -100                          -100                            44                                     44
              0.623314                         0                                  0                           0.922096                                    0.921506                 -100                          -100                            48                                     48
              0.652357                         0                                  0                           0.747372                                    0.689329                 -100                          -100                            15                                      6
              0.346473                         0                                  0                           0.774063                                    0.838343                 -100                          -100                           123                                    142
              0.658059                         0                                  0                           0.921537                                    0.921677                 -100                          -100                            40                                     40
              0.329758                         0                                  0                           0.922169                                    0.921731                 -100                          -100                           180                                    180
              0.639845                         0                                  0                           0.921725                                    0.921241                 -100                          -100                            44                                     44
              0.634877                         0                                  0                           0.921923                                    0.921845                 -100                          -100                            45                                     45
              0.565226                         0                                  0                           1.22919                                     0.921609                 -100                          -100                           117                                     63
              0.643913                         0                                  0                           0.92094                                     0.921725                 -100                          -100                            43                                     43
              0.602574                         0                                  0                           0.921503                                    0.92321                  -100                          -100                            53                                     53
              0.645128                         0                                  0                           0.923214                                    0.920611                 -100                          -100                            43                                     43
              0.329885                         0                                  0                           0.921769                                    0.736114                 -100                          -100                           179                                    123
              0.518035                         0                                  0                           0.921338                                    0.922025                 -100                          -100                            78                                     78
              0.652032                         0                                  0                           0.922359                                    0.921276                 -100                          -100                            41                                     41
              0.337188                         0                                  0                           0.752985                                    0.783382                 -100                          -100                           123                                    132
              0.654469                         0                                  0                           0.921756                                    0.922007                 -100                          -100                            41                                     41
              0.630633                         0                                  0                           0.921273                                    0.921473                 -100                          -100                            46                                     46
              0.660186                         0                                  0                           0.922417                                    0.921212                 -100                          -100                            40                                     40
              0.642074                         0                                  0                           0.924604                                    0.918595                 -100                          -100                            44                                     43
              0.356562                         0                                  0                           0.901162                                    0.921343                 -100                          -100                           153                                    158
              0.325581                         0                                  0                           0.88781                                     0.915848                 -100                          -100                           173                                    181
              0.630111                         0                                  0                           0.921914                                    0.728588                 -100                          -100                            46                                     16
              0.49303                          0                                  0                           0.920801                                    0.921936                 -100                          -100                            87                                     87
              0.564301                         0                                  0                           0.921212                                    0.723586                 -100                          -100                            63                                     28
              0.521174                         0                                  0                           0.921502                                    0.819719                 -100                          -100                            77                                     57
              0.394429                         0                                  0                           0.921775                                    0.762805                 -100                          -100                           134                                     93
              0.472608                         0                                  0                           0.921238                                    0.725183                 -100                          -100                            95                                     53
              0.534284                         0                                  0                           0.921706                                    0.921659                 -100                          -100                            73                                     73
              0.621117                         0                                  0                           0.921611                                    0.921195                 -100                          -100                            48                                     48
              0.445752                         0                                  0                           1.11275                                     0.922227                 -100                          -100                           150                                    107
              0.94718                          0                                  0                           1.22797                                     0.921366                 -100                          -100                            30                                     -3
              0.635589                         0                                  0                           0.921467                                    0.922093                 -100                          -100                            45                                     45
              0.606488                         0                                  0                           0.921897                                    0.921471                 -100                          -100                            52                                     52
              0.62868                          0                                  0                           0.922152                                    0.920857                 -100                          -100                            47                                     46
              0.650226                         0                                  0                           0.921668                                    0.921496                 -100                          -100                            42                                     42
              0.57011                          0                                  0                           1.02524                                     0.817414                 -100                          -100                            80                                     43
              0.630816                         0                                  0                           0.91435                                     0.796054                 -100                          -100                            45                                     26
              0.385985                         0                                  0                           0.76723                                     0.756342                 -100                          -100                            99                                     96
              0.387964                         0                                  0                           0.930536                                    0.92191                  -100                          -100                           140                                    138
              0.427252                         0                                  0                           0.84027                                     0.921465                 -100                          -100                            97                                    116
              0.61757                          0                                  0                           0.921942                                    0.921573                 -100                          -100                            49                                     49
              0.520286                         0                                  0                           1.22893                                     0.921307                 -100                          -100                           136                                     77
              0.558156                         0                                  0                           0.768952                                    1.07389                  -100                          -100                            38                                     92
              0.612747                         0                                  0                           0.920941                                    0.921792                 -100                          -100                            50                                     50
              0.918261                         0                                  0                           0.921734                                    0.922114                 -100                          -100                             0                                      0
              0.636041                         0                                  0                           0.921952                                    0.921619                 -100                          -100                            45                                     45
              0.652775                         0                                  0                           0.867346                                    0.921136                 -100                          -100                            33                                     41
              0.379901                         0                                  0                           0.918761                                    1.39497                  -100                          -100                           142                                    267
              0.466512                         0                                  0                           0.921994                                    0.921333                 -100                          -100                            98                                     97
              0.585805                         0                                  0                           0.921532                                    0.921788                 -100                          -100                            57                                     57
              1.04077                          0                                  0                           0.922214                                    0.921684                 -100                          -100                           -11                                    -11
              0.612128                         0                                  0                           0.921946                                    0.92126                  -100                          -100                            51                                     51
              0.569347                         0                                  0                           0.921395                                    0.921467                 -100                          -100                            62                                     62
              0.662026                         0                                  0                           0.921382                                    0.921943                 -100                          -100                            39                                     39
              0.941606                         0                                  0                           0.922735                                    0.920975                 -100                          -100                            -2                                     -2
              0.613415                         0                                  0                           0.921797                                    1.22916                  -100                          -100                            50                                    100
              0.592718                         0                                  0                           0.92137                                     0.921671                 -100                          -100                            55                                     55
              0.650786                         0                                  0                           0.92145                                     0.785618                 -100                          -100                            42                                     21
              0.767027                         0                                  0                           0.921931                                    0.921567                 -100                          -100                            20                                     20
              0.569529                         0                                  0                           0.921476                                    0.921254                 -100                          -100                            62                                     62
              0.336202                         0                                  0                           1.22918                                     0.921463                 -100                          -100                           266                                    174
              0.949873                         0                                  0                           0.924957                                    0.918628                 -100                          -100                            -3                                     -3
              0.641973                         0                                  0                           0.921645                                    0.921871                 -100                          -100                            44                                     44
              0.363664                         0                                  0                           0.876533                                    0.921473                 -100                          -100                           141                                    153
              0.578447                         0                                  0                           0.92174                                     0.921492                 -100                          -100                            59                                     59
              0.622828                         0                                  0                           0.921751                                    0.921966                 -100                          -100                            48                                     48
              0.634852                         0                                  0                           0.920621                                    0.921053                 -100                          -100                            45                                     45
              0.561287                         0                                  0                           0.921655                                    0.921721                 -100                          -100                            64                                     64
              0.619473                         0                                  0                           0.921684                                    0.921392                 -100                          -100                            49                                     49
              0.64962                          0                                  0                           1.22927                                     0.921404                 -100                          -100                            89                                     42
              0.656581                         0                                  0                           0.921707                                    0.921611                 -100                          -100                            40                                     40
              0.604712                         0                                  0                           0.921038                                    0.921731                 -100                          -100                            52                                     52
              0.627811                         0                                  0                           0.789842                                    1.05388                  -100                          -100                            26                                     68
              0.639425                         0                                  0                           1.84301                                     0.759116                 -100                          -100                           188                                     19
              0.664087                         0                                  0                           0.923528                                    0.919612                 -100                          -100                            39                                     38
              0.33041                          0                                  0                           0.922047                                    0.921919                 -100                          -100                           179                                    179
              0.316446                         0                                  0                           0.92176                                     0.92186                  -100                          -100                           191                                    191
              0.616625                         0                                  0                           0.921878                                    0.921672                 -100                          -100                            50                                     49
              0.527102                         0                                  0                           0.92143                                     0.921503                 -100                          -100                            75                                     75
              0.523022                         0                                  0                           1.024                                       0.921666                 -100                          -100                            96                                     76
              0.592749                         0                                  0                           0.921688                                    0.922277                 -100                          -100                            55                                     56
              0.354233                         0                                  0                           1.22983                                     0.664258                 -100                          -100                           247                                     88
              0.594965                         0                                  0                           0.931644                                    0.911753                 -100                          -100                            57                                     53
              0.577448                         0                                  0                           0.922015                                    0.921943                 -100                          -100                            60                                     60
              0.60577                          0                                  0                           0.921279                                    0.921499                 -100                          -100                            52                                     52
              0.643546                         0                                  0                           0.921542                                    0.716818                 -100                          -100                            43                                     11
              0.450152                         0                                  0                           0.921647                                    1.22909                  -100                          -100                           105                                    173
              0.624773                         0                                  0                           0.921948                                    0.921067                 -100                          -100                            48                                     47
              0.62892                          0                                  0                           0.92179                                     0.922244                 -100                          -100                            47                                     47
              0.578447                         0                                  0                           0.921681                                    1.22913                  -100                          -100                            59                                    112
              0.62762                          0                                  0                           0.921508                                    0.921551                 -100                          -100                            47                                     47
              0.637107                         0                                  0                           0.921664                                    1.22895                  -100                          -100                            45                                     93
              0.489646                         0                                  0                           0.769703                                    0.827236                 -100                          -100                            57                                     69
              0.554123                         0                                  0                           0.928657                                    0.914917                 -100                          -100                            68                                     65
              0.589237                         0                                  0                           0.921789                                    0.67065                  -100                          -100                            56                                     14
