0.874288	0.921381	0.921281	  5	  5
0.503255	0.614158	0.921879	 22	 83
0.4752  	0.667778	0.92161 	 41	 94
0.60007 	0.615033	0.921394	  2	 54
0.615526	0.552986	0.710584	-10	 15
0.392682	0.750444	0.655183	 91	 67
0.296136	0.588579	0.725276	 99	145
0.285933	0.554816	0.764036	 94	167
0.299136	0.533136	0.9157  	 78	206
0.556771	0.556236	0.67307 	 -0	 21
0.304505	0.891651	0.627249	193	106
0.561337	0.614944	0.922082	 10	 64
0.295676	0.555922	0.898801	 88	204
0.351293	0.615116	0.70234 	 75	100
0.523318	0.614056	0.921531	 17	 76
0.326403	0.614216	0.92194 	 88	182
0.356151	0.614667	0.922454	 73	159
0.337927	0.614517	0.92201 	 82	173
0.34381 	0.614869	0.733139	 79	113
0.532584	0.6153  	0.692918	 16	 30
0.280513	0.517678	0.956922	 85	241
0.613174	0.614838	0.92172 	  0	 50
0.454297	0.820027	0.920427	 81	103
0.355881	0.615585	0.921353	 73	159
0.608104	0.613549	0.922194	  1	 52
0.323618	0.614739	0.921537	 90	185
0.347382	0.614362	0.921993	 77	165
0.334749	0.635051	0.922256	 90	176
0.626498	0.614451	0.921641	 -2	 47
0.334526	0.614751	0.920834	 84	175
0.338303	0.61487 	0.921708	 82	172
0.32786 	0.594382	0.941727	 81	187
0.510984	0.614544	0.74295 	 20	 45
0.521875	0.615308	0.920035	 18	 76
0.634643	0.574308	0.961057	-10	 51
0.345661	0.562861	0.97356 	 63	182
0.330751	0.614847	0.921515	 86	179
0.338745	0.614544	0.704873	 81	108
0.53216 	0.614333	0.921607	 15	 73
0.333837	0.614219	0.686079	 84	106
0.576777	0.613891	0.651737	  6	 13
0.263988	0.571604	0.726549	117	175
0.308886	0.509575	0.644875	 65	109
0.421631	0.614533	0.921678	 46	119
0.349667	0.614392	0.921643	 76	164
0.28884 	0.665882	0.92216 	131	219
0.308272	0.622943	0.913229	102	196
0.575386	0.614483	0.921417	  7	 60
0.347511	0.613475	0.921752	 77	165
0.328637	0.614621	0.639324	 87	 95
0.632942	0.614852	0.921728	 -3	 46
0.335935	0.614711	0.921496	 83	174
0.322649	0.512971	0.716143	 59	122
0.320028	0.526346	0.713126	 64	123
0.908351	0.65096 	0.921674	-28	  1
0.238429	0.726308	0.921478	205	286
0.327851	0.614715	0.921308	 87	181
0.337542	0.614652	0.921339	 82	173
0.327038	0.614563	0.921597	 88	182
0.34938 	0.527902	0.701583	 51	101
0.348972	0.921619	0.920854	164	164
0.341873	0.613716	0.922338	 80	170
0.255766	0.713257	0.921655	179	260
0.356736	0.921951	0.921798	158	158
0.347986	0.61441 	0.923017	 77	165
0.283384	0.647749	0.921246	129	225
0.303221	0.61453 	0.92146 	103	204
0.587267	0.614984	0.664654	  5	 13
0.546615	0.518893	0.669967	 -5	 23
0.382313	0.614468	0.82783 	 61	117
0.445711	0.614689	0.798592	 38	 79
0.45176 	0.615927	0.767764	 36	 70
0.429174	0.614433	0.921585	 43	115
0.350314	0.49814 	0.732928	 42	109
0.330338	0.786088	1.05878 	138	221
0.344418	0.61434 	0.921309	 78	167
0.319071	0.614969	0.92169 	 93	189
0.276491	0.684473	0.9206  	148	233
0.354526	0.614828	0.723207	 73	104
0.540177	0.615989	0.921089	 14	 71
0.349408	0.921067	0.922037	164	164
0.351446	0.614531	0.921034	 75	162
0.322787	0.614834	0.921452	 90	185
0.373422	0.614696	0.921276	 65	147
0.326782	0.614328	0.913937	 88	180
0.344914	0.615321	0.922024	 78	167
0.332959	0.614331	0.810993	 85	144
0.449287	0.614412	0.921494	 37	105
0.343187	0.92114 	0.641228	168	 87
0.301712	0.505239	0.660252	 67	119
0.280706	0.486203	0.646874	 73	130
0.282084	0.614907	0.921542	118	227
0.356376	0.614992	0.92176 	 73	159
0.354382	0.614274	0.921991	 73	160
0.325332	0.614133	0.921689	 89	183
0.301892	0.53447 	0.694834	 77	130
0.367701	0.61456 	1.53599 	 67	318
0.370733	0.614451	0.921675	 66	149
0.348049	0.614172	0.922343	 76	165
0.338524	0.615055	0.921287	 82	172
0.364744	0.61471 	0.921964	 69	153
0.347087	0.61472 	0.711538	 77	105
0.577641	0.529351	1.00651 	 -8	 74
0.3513  	0.614601	0.921295	 75	162
0.33844 	0.614525	0.921841	 82	172
0.279416	0.694946	0.921577	149	230
0.352333	0.614486	0.798002	 74	126
0.47808 	0.614387	0.900548	 29	 88
0.294496	0.539481	0.722423	 83	145
0.366292	0.528185	0.700696	 44	 91
0.278549	0.661805	0.921619	138	231
0.360177	0.616389	0.920031	 71	155
0.34353 	0.614251	0.92177 	 79	168
0.353381	0.61508 	0.921714	 74	161
0.344199	0.614226	0.922028	 78	168
0.35184 	0.614733	0.668495	 75	 90
0.274728	0.623876	0.851841	127	210
0.422597	0.616206	0.920145	 46	118
0.351316	0.614251	0.921659	 75	162
0.353001	0.614342	0.921937	 74	161
0.637379	0.614801	0.921176	 -4	 45
0.317739	0.645962	0.920542	103	190
0.338713	0.61498 	0.922558	 82	172
0.339965	0.614483	0.9219  	 81	171
0.35082 	0.614224	0.921802	 75	163
0.324365	0.613837	0.922204	 89	184
0.328441	0.614546	0.921094	 87	180
0.342098	0.615033	0.9215  	 80	169
0.347162	0.614417	0.921816	 77	166
0.345223	0.615543	0.921774	 78	167
0.315609	0.615105	0.921163	 95	192
0.55794 	0.517119	0.711922	 -7	 28
0.334946	0.614406	0.922026	 83	175
0.321894	0.532075	0.696624	 65	116
0.328041	0.614364	0.921074	 87	181
0.327904	0.61405 	0.921788	 87	181
0.315491	0.614485	0.921765	 95	192
0.369851	0.6146  	0.921036	 66	149
0.341893	0.61482 	1.22883 	 80	259
0.592028	0.614669	0.92157 	  4	 56
0.599315	0.614386	0.921709	  3	 54
0.336336	0.612103	0.922207	 82	174
0.334037	0.614029	0.922385	 84	176
0.352402	0.614862	0.734515	 74	108
0.545896	0.614176	0.921685	 13	 69
0.618371	0.619139	0.917418	  0	 48
0.354473	0.528032	0.700855	 49	 98
0.341505	0.921221	0.921649	170	170
0.601574	0.545834	0.683788	 -9	 14
0.591387	0.614224	0.921977	  4	 56
0.322252	0.614668	0.921741	 91	186
0.661904	0.614389	0.921975	 -7	 39
0.350162	0.61443 	0.92146 	 75	163
0.328004	0.921984	0.921795	181	181
0.339782	0.614634	0.921751	 81	171
0.352838	0.614414	0.921893	 74	161
0.335571	0.614365	0.921212	 83	175
0.307355	0.668284	0.673403	117	119
0.261808	0.617102	0.921603	136	252
0.622712	0.646692	0.88948 	  4	 43
0.353792	0.526686	1.00948 	 49	185
0.331001	0.622271	0.91493 	 88	176
0.626138	0.614499	0.921827	 -2	 47
