0.335287	0.613678	0.922535	 83	175
0.505444	0.626845	0.792083	 24	 57
0.296904	0.731383	0.962855	146	224
0.560208	0.615679	0.700409	 10	 25
0.566807	0.614963	0.921458	  8	 63
0.337726	0.583927	0.92172 	 73	173
0.278465	0.651091	0.921727	134	231
0.3389  	0.614508	0.921813	 81	172
0.270925	0.752655	0.732358	178	170
0.338711	0.700321	0.921979	107	172
0.321097	0.614872	0.921576	 91	187
0.633925	0.614063	0.753171	 -3	 19
0.460957	0.614737	0.921205	 33	100
0.338736	0.618561	0.917011	 83	171
0.527285	0.716392	0.661519	 36	 25
0.298592	0.667333	0.869277	123	191
0.300959	0.614884	0.657145	104	118
0.299649	0.614753	0.921778	105	208
0.356307	0.614481	0.921557	 72	159
0.34184 	0.586246	0.922096	 71	170
0.328628	0.614983	0.670216	 87	104
0.611637	0.614222	0.921958	  0	 51
0.337366	0.614484	0.921715	 82	173
0.34849 	0.614194	0.735719	 76	111
0.515789	0.614319	0.921886	 19	 79
0.361652	0.614275	0.662295	 70	 83
0.512671	0.700077	0.921722	 37	 80
0.631083	0.614042	0.763596	 -3	 21
0.491748	0.614338	0.922068	 25	 88
0.338991	0.614528	1.03796 	 81	206
0.655452	0.623143	0.792268	 -5	 21
0.319905	0.614124	0.922182	 92	188
0.320382	0.614925	0.922011	 92	188
0.642674	0.61485 	0.920831	 -4	 43
0.336141	0.614288	0.920989	 83	174
0.628432	0.614095	0.922191	 -2	 47
0.320783	0.614086	0.922068	 91	187
0.357318	0.61443 	0.921213	 72	158
0.426132	0.614094	0.690518	 44	 62
0.560117	0.61406 	0.674395	 10	 20
0.319049	0.578088	0.921686	 81	189
0.334899	0.570222	0.966441	 70	189
0.289531	0.737942	0.921417	155	218
0.622374	0.61454 	0.682074	 -1	 10
0.594226	0.768063	0.770707	 29	 30
0.330011	0.61444 	0.92168 	 86	179
0.358588	0.614367	0.646462	 71	 80
0.306948	0.514492	0.714631	 68	133
0.34937 	0.61544 	0.920672	 76	164
0.62446 	0.614133	0.683093	 -2	  9
0.541156	0.613336	0.836268	 13	 55
0.336467	0.611815	0.923269	 82	174
0.345693	0.613758	0.615045	 78	 78
0.35228 	0.613913	0.929024	 74	164
0.32138 	0.914353	0.921399	185	187
0.355414	0.614587	0.819369	 73	131
0.396808	0.536614	0.67838 	 35	 71
0.383882	0.614382	0.921595	 60	140
0.33782 	0.921441	0.9209  	173	173
0.483047	0.614592	1.2285  	 27	154
0.344371	0.61425 	0.921804	 78	168
0.359667	0.614922	0.921616	 71	156
0.32383 	0.614882	0.921626	 90	185
0.608809	0.921638	0.92109 	 51	 51
0.342889	0.614535	0.667205	 79	 95
0.287385	0.614415	0.921362	114	221
0.35844 	0.588217	0.921907	 64	157
0.624064	0.921651	0.640695	 48	  3
0.374558	0.627866	0.807815	 68	116
0.599388	0.61453 	0.921377	  3	 54
0.32649 	0.614523	0.921272	 88	182
0.333322	0.612785	1.22778 	 84	268
0.632756	0.613966	1.23017 	 -3	 94
0.586728	0.921752	1.22898 	 57	109
0.325802	0.614768	0.921685	 89	183
0.348101	0.614103	0.921448	 76	165
0.315177	0.61431 	0.921804	 95	192
0.313011	0.61457 	0.851468	 96	172
0.401676	0.504058	0.834259	 25	108
0.264273	0.584555	0.921599	121	249
0.329725	0.556724	0.980397	 69	197
0.624281	0.614587	0.921253	 -2	 48
0.327175	0.614242	0.922223	 88	182
0.293979	0.652522	0.921845	122	214
0.353846	0.614603	0.752204	 74	113
0.331263	0.52747 	0.697599	 59	111
0.274989	0.515382	1.23548 	 87	349
0.319432	0.613994	0.923537	 92	189
0.343346	0.524049	0.704984	 53	105
0.327364	0.615567	0.920923	 88	181
0.34679 	0.581143	0.955314	 68	175
0.342845	0.614439	0.921622	 79	169
0.305279	0.61429 	0.921455	101	202
0.357778	0.588051	0.921758	 64	158
0.638212	0.612118	0.818865	 -4	 28
0.419124	0.614342	0.686194	 47	 64
0.586508	0.920322	0.921507	 57	 57
0.596829	0.614556	0.921384	  3	 54
0.302593	0.661801	0.921395	119	204
0.599877	0.615168	0.70837 	  3	 18
0.536595	0.613115	0.922264	 14	 72
0.506873	0.54204 	0.711923	  7	 40
0.309527	0.614695	0.921479	 99	198
0.33193 	0.501855	1.03436 	 51	212
0.303713	0.922216	0.727479	204	140
0.474248	0.613833	0.92194 	 29	 94
0.321485	0.55153 	0.984927	 72	206
0.32826 	0.921993	0.924678	181	182
0.339651	0.614422	0.922106	 81	171
0.288088	0.524253	0.747881	 82	160
0.265749	0.63942 	0.975426	141	267
0.358602	0.61491 	0.736267	 71	105
0.520695	0.614459	0.92257 	 18	 77
0.311271	0.538624	0.99704 	 73	220
0.345658	0.614579	0.922041	 78	167
0.338258	0.921494	0.921678	172	172
0.354832	0.614309	0.92211 	 73	160
0.33321 	0.614223	0.920876	 84	176
0.605384	0.614058	0.921987	  1	 52
0.336817	0.614525	0.921674	 82	174
0.318342	0.628335	0.922047	 97	190
0.352701	0.634936	1.20823 	 80	243
0.309267	0.614754	1.22829 	 99	297
0.31111 	0.836032	1.02767 	169	230
0.351435	0.620522	0.652609	 77	 86
0.306783	0.555024	0.98154 	 81	220
0.649939	0.614559	0.921888	 -5	 42
